,loss,accuracy,val_loss,val_accuracy
58,0.06200952082872391,0.8551325798034668,0.06429830938577652,0.8450871706008911
59,0.061559442430734634,0.8560425043106079,0.06468340009450912,0.8433060646057129
60,0.06133116036653519,0.8577353358268738,0.06350865960121155,0.8444934487342834
61,0.06064818799495697,0.8584336638450623,0.06420797109603882,0.8433060646057129
62,0.060108911246061325,0.8623907566070557,0.06351400911808014,0.8452991843223572
63,0.05958406627178192,0.8615866303443909,0.06311504542827606,0.8454688191413879
64,0.05891536921262741,0.8643798828125,0.06289234757423401,0.8444510698318481
65,0.05842748284339905,0.8650782108306885,0.0626889020204544,0.8455111980438232
66,0.05848919227719307,0.8652474880218506,0.063059501349926,0.843093991279602
67,0.057463694363832474,0.8682100176811218,0.061806388199329376,0.8490734100341797
68,0.057098377496004105,0.8688448071479797,0.06216467544436455,0.8472923040390015
69,0.05729983374476433,0.8679137229919434,0.06246187165379524,0.8458504676818848
70,0.05649885907769203,0.8704742193222046,0.06157061457633972,0.8505152463912964
71,0.055818766355514526,0.8719766139984131,0.06060103327035904,0.8522115349769592
72,0.05548878014087677,0.8733521103858948,0.06090378388762474,0.849794328212738
73,0.055312033742666245,0.873690664768219,0.06061917543411255,0.8522115349769592
74,0.05483980104327202,0.8758067488670349,0.06057385355234146,0.8492006063461304
75,0.05402279272675514,0.8766108751296997,0.05986921116709709,0.8533141016960144
76,0.05374192073941231,0.8770975470542908,0.06011666730046272,0.8528900146484375
77,0.053228020668029785,0.8782402873039246,0.060249537229537964,0.8522539138793945
78,0.05366870015859604,0.8794464468955994,0.06074054166674614,0.8496671319007874
79,0.0529630184173584,0.8795310854911804,0.059497933834791183,0.8533141016960144
80,0.05283552035689354,0.8797426819801331,0.05910469591617584,0.8533565402030945
81,0.0523543655872345,0.8817106485366821,0.060026977211236954,0.8496671319007874
82,0.05169488489627838,0.8824724555015564,0.05909464508295059,0.8536109328269958
83,0.0515296570956707,0.8819645643234253,0.058990828692913055,0.8554768562316895
84,0.05105212703347206,0.8841229677200317,0.05928425490856171,0.8518722653388977
85,0.051005080342292786,0.8858370184898376,0.05839382857084274,0.8553920388221741
86,0.05019070953130722,0.8858793377876282,0.058537013828754425,0.8561129570007324
87,0.04987321048974991,0.8872336149215698,0.05912356078624725,0.8526356220245361
88,0.04994290694594383,0.8886937499046326,0.05903949588537216,0.8514906167984009
89,0.049225497990846634,0.8910425901412964,0.05821411684155464,0.856452226638794
90,0.04893266782164574,0.8899633884429932,0.05801987648010254,0.8572155833244324
91,0.04914616420865059,0.889053463935852,0.058392468839883804,0.8556464910507202
92,0.04857003316283226,0.8914658427238464,0.057791516184806824,0.8576820492744446
93,0.04804542288184166,0.8916351199150085,0.05822938308119774,0.8547559380531311
94,0.04801556095480919,0.8917409181594849,0.05805794522166252,0.856494665145874
95,0.04766998812556267,0.8928201198577881,0.05823521688580513,0.8548831939697266
96,0.046731192618608475,0.8962481617927551,0.057371027767658234,0.8576820492744446
97,0.047282904386520386,0.8932009935379028,0.05805991590023041,0.8579365015029907
98,0.046606507152318954,0.894936203956604,0.05746197700500488,0.8567490577697754
99,0.04609343037009239,0.8958461284637451,0.057304009795188904,0.8576820492744446
